STATE ID,DAM NAME,OTHER  NAME,NID,NO STRUCTURES,OTHER STRUCT ID,LONGITUDE,LATITUDE,COUNTY,CITY/TOWN,RIVER/STREAM,YR COMPLETED,PURPOSES,DRINKING WATER,DAM TYPE,LENGTH (FT),HT (FT) EST,HT (FT),STRUCT HT(FT),HYD HT(FT),SPILL W(FT),SPILL HT(FT),SPILL MAX D(FT),NORM STOR(AC-FT),MAX STOR(AC-FT),NORM SURF AREA(AC),DRN AREA(SQ MI),SW MAX (CFS),OUTMAX(CFS),FRESHET(CFS),HIST HAZARD,HIST SOURCE,HAZARD,HAZARD SOURCE,COMMENT,REGULATED,ACTIVE,PERMIT AUTHORITY,INSP AUTHORITY,ENFORCE AUTHORITY,SIZE,DS JURISDICTION,STATE REGULATORY AGENCY,FED REGULATORY AGENCY,YR MODIFIED,SPILL TYPE,OUTLET GATES,NEAREST CITY/TOWN,DIST TO CITY/TOWN,NON-FED ON FED PROP,NRCS
640,NORTH ROAD POND,,RI04433,,,-71.77207984,41.77736839,PROVIDENCE,FOSTER,MOOSUP RIVER-TRIB,,,,,0,5,5,0,0,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,N,W,,,,,,,N,
641,SALISBURY ROAD POND,,RI04434,,,-71.74641,41.78997,PROVIDENCE,FOSTER,HEMLOCK BROOK,,,,,0,6,6,0,0,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,Y,N,,Y,W,,,,,,,N,
642,CLARK POND,,RI04435,,,-71.77592,41.77033,PROVIDENCE,FOSTER,MOOSUP RIVER,,,,,0,7,7,0,0,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,Y,N,,Y,W,,,,,,,N,
643,SUDDARD LANE POND,,RI04436,,,-71.64825,41.81943,PROVIDENCE,SCITUATE,CORK BROOK,,,,,0,6,6,0,0,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,Y,N,,Y,W,,,,,,,N,
644,FOUR CORNERS,,RI04437,,,-71.62656,41.81781,PROVIDENCE,SCITUATE,SPRUCE BROOK,,,,,0,5,5,0,0,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,N,W,,,,,,,N,
645,CENTRE OF NEW ENGLAND #1,,RI04438,,,-71.55239,41.66831,KENT,COVENTRY,TIOGUE LAKE-TRIB,,,,,0,8,8,0,0,,,,0,0,1,0,0,,,NA,,SIGNIFICANT,GZA MAP 2008,,Y,Y,Y,Y,Y,,Y,DS,,,,,,,N,
646,THEATER POND,,RI04439,,,-71.6076,41.83112,PROVIDENCE,SCITUATE,SCITUATE RESERVOIR-TRIB,,,,,0,5.5,6,0,0,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,Y,N,,N,W,,,,,,,N,
647,POCASSET UPPER,,RI04440,,,-71.51148,41.83072,PROVIDENCE,JOHNSTON,POCASSET RIVER,,,,,0,2.5,2.5,0,0,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,N,W,,,,,,,N,
648,SHOESTRING MILL,,RI04441,,,-71.5826,41.81714,PROVIDENCE,SCITUATE,BRANDY BROOK,,,N,,0,17.5,20,0,0,,,,0,0,0,0,0,,,NA,,SIGNIFICANT,GZA 2007,,Y,Y,Y,Y,Y,,Y,DS,,,,,,,N,
649,BRIDLEWOOD UPPER END,,RI04442,,,-71.46078,41.91206,PROVIDENCE,LINCOLN,MOSHASSUCK RIVER-TRIB,,,,,0,4.5,5,0,0,,,,0,0,0,0,0,,,NA,,HIGH,GZA MAP 2008,,Y,Y,Y,Y,Y,,Y,DS,,,,,,,N,
650,TEDDY DEXTER,,RI04443,,,-71.61975,41.83112,PROVIDENCE,SCITUATE,RUSH BROOK,,,,,0,5.5,6,0,0,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,Y,N,,Y,W,,,,,,,N,
651,RAINBOW UPPER,,RI04444,,,-71.36842,41.54731,NEWPORT,JAMESTOWN,JAMESTOWN BROOK,,R,,EARTH,0,8,8,0,0,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,Y,N,,Y,W,,,,,JAMESTOWN,0,N,
652,RAINBOW LOWER,,RI04445,,,-71.36784,41.54533,NEWPORT,JAMESTOWN,JAMESTOWN BROOK,,RP,,EARTH,0,11.5,11,0,0,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,Y,N,,Y,W,,,,,JAMESTOWN,0,N,
653,OLD LOUISQUISSET ROAD POND,,RI04446,,,-71.46138,41.92717,PROVIDENCE,LINCOLN,MOSHASSUCK RIVER,,,,,0,6,0,0,0,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
654,DOUGLAS TERRACE POND,,RI04447,,,-71.45899,41.86851,PROVIDENCE,NORTH PROVIDENCE,WEST RIVER,,,,,0,5,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
656,BOY SCOUTS/RT 12,,RI04449,,,-71.48264,41.77853,PROVIDENCE,CRANSTON,MESHANTICUT BROOK,,,,,0,9,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
657,BETTY,,RI04450,,,-71.56946,41.77967,PROVIDENCE,SCITUATE,KENT BROOK,,,,,0,6,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
658,ARROW LAKE #1.5,,RI04451,,,-71.49381,41.78424,PROVIDENCE,CRANSTON,MESHANTICUT BROOK,,,,,0,3,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
659,HASBRO,,RI04452,,,-71.3466,41.85761,PROVIDENCE,EAST PROVIDENCE,CENTRAL POND-TRIB,,,,,0,4,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
660,GATE OF HEAVEN CEMETERY,,RI04453,,,-71.34308,41.79604,PROVIDENCE,EAST PROVIDENCE,RUNNINS RIVER-TRIB,,,,,0,4.5,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
661,NEW MEADOW NECK,,RI04454,,,-71.29823,41.75307,BRISTOL,BARRINGTON,UNNAMED,,,,,0,4,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
662,MOUNT HOPE FARM UPPER,,RI04455,,,-71.25296,41.66972,BRISTOL,BRISTOL,MOUNT HOPE BAY-TRIB,,,,,0,3.5,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
663,MOUNT HOPE FARM LOWER,,RI04456,,,-71.25214,41.66868,BRISTOL,BRISTOL,MOUNT HOPE BAY-TRIB,,,,,0,10.5,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
664,THREE PONDS,,RI04457,,,-71.45245,41.73241,KENT,WARWICK,PAWTUXET RIVER-TRIB,,,,,0,8,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
665,MANOR DRIVE EXT. POND,,RI04458,,,-71.39607,41.73541,KENT,WARWICK,PROVIDENCE RIVER-TRIB,,,,,0,6,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,CRMC,,,,,,,N,
666,SQUANTUM DRIVE,,RI04459,,,-71.40217,41.73818,KENT,WARWICK,PROVIDENCE RIVER-TRIB,,,,,0,7.5,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,CRMC,,,,,,,N,
667,GORTON POND/RT 5,,RI04460,,,-71.46126,41.70333,KENT,WARWICK,APPONAUG BROOK,,,,,0,5.5,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
668,UNNAMED,,RI04461,,,-71.46274118,41.6999719,KENT,WARWICK,HARDIG BROOK,,,,,0,,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
669,DAVES MARKETPLACE,,RI04462,,,-71.4207,41.70431,KENT,WARWICK,TUSCATUCKET BROOK,,,,,0,6.5,,0,,,,,0,0,0,0,0,,,NA,,SIGNIFICANT,GZA MAP 2008,,Y,Y,Y,Y,Y,,Y,DS,,,,,,,N,
670,ROYAL CREST APARTMENTS UPPER,,RI04463,,,-71.48553,41.69407,KENT,WARWICK,HARDIG BROOK,,,,,0,6,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
671,ROYAL CREST APARTMENTS LOWER,,RI04464,,,-71.48344,41.69393,KENT,WARWICK,HARDIG BROOK,,,,,0,5,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
672,GALE FARM POND LOWER,,RI04465,,,-71.47823,41.65517,KENT,EAST GREENWICH,MASKERCHUGG RIVER-WEST BRANCH,,,,,0,4,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
673,FRENCHTOWN ROAD,,RI04466,,,-71.49783,41.62689,KENT,EAST GREENWICH,FRENCHTOWN BROOK,,,,,0,6,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
674,MIDDLE ROAD,,RI04467,,,-71.52832,41.64272,KENT,EAST GREENWICH,MOWNEY BROOK,,,,,0,3,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
675,AMERICAN POWER CONVERSION,,RI04468,,,-71.51203,41.66187,KENT,EAST GREENWICH,FRY BROOK,,,,,0,7,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
676,JUNIPER DRIVE POND,,RI04469,,,-71.5083,41.67529,KENT,WEST WARWICK,CEDAR BROOK,,,,,0,8,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
677,POTTER FARM #1,,RI04470,,,-71.58508,41.70261,KENT,COVENTRY,PAWTUXET RIVER-SOUTH BRANCH-TRIB,,,,,0,3.5,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
678,VALLEY COUNTRY CLUB #2,,RI04471,,,-71.50647,41.69933,KENT,WARWICK,HARDIG BROOK-TRIB,,,,,0,6,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
679,POTTER FARM #2,,RI04472,,,-71.58538,41.70226,KENT,COVENTRY,PAWTUXET RIVER-SOUTH BRANCH-TRIB,,,,,0,2,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
680,TOWN FARM ROAD,,RI04473,,,-71.62324,41.71255,KENT,COVENTRY,FLAT RIVER RESERVOIR-TRIB,,,,,0,1,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
681,GORTON POND,,RI04474,,,-71.62044,41.7045,KENT,COVENTRY,FLAT RIVER RESERVOIR-TRIB,,,,,0,4,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
682,CRANSTON COUNTRY CLUB #1,,RI04475,,,-71.51492,41.7387,PROVIDENCE,CRANSTON,MESHANTICUT BROOK,,,,,0,4,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
683,CRANSTON COUNTRY CLUB #2,,RI04476,,,-71.51527,41.73644,PROVIDENCE,CRANSTON,MESHANTICUT BROOK,,,,,0,5.5,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
684,MATTESON ROAD #1,,RI04477,,,-71.64401,41.72522,KENT,COVENTRY,PIERCE BROOK,,,,,0,7,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
685,MATTESON ROAD #2,,RI04478,,,-71.64353,41.72502,KENT,COVENTRY,PIERCE BROOK,,,,,0,5,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
686,HAVENS MIDDLE,,RI04479,,,-71.67149,41.71566,KENT,COVENTRY,MCCUSTER BROOK,,,,,0,6,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
687,HAVENS LOWER,,RI04480,,,-71.67229,41.71564,KENT,COVENTRY,MCCUSTER BROOK,,,,,0,5.5,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
688,HALL CENTRAL,,RI04481,,,-71.61983,41.70997,KENT,COVENTRY,FLAT RIVER RESERVOIR-TRIB,,,,,0,4.5,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
689,HALL LOWER,,RI04482,,,-71.62159,41.70776,KENT,COVENTRY,FLAT RIVER RESERVOIR-TRIB,,,,,0,6,,0,,,,,0,0,0,0,0,,,NA,,LOW,GZA MAP 2008 & RIDEM 2008 (RIDEM 2007-SIG),,Y,Y,N,N,N,,,W,,,,,,,N,
690,MOOSUP VALLEY POND,,RI04483,,,-71.76662,41.7345,PROVIDENCE,FOSTER,MOOSUP RIVER-TRIB,,,,,0,3,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
691,JOHNSON ROAD POND,,RI04484,,,-71.7479,41.74791,PROVIDENCE,FOSTER,MOOSUP RIVER-TRIB,,,,,0,5,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
692,FOSTER COUNTRY CLUB,,RI04485,,,-71.75049,41.75166,PROVIDENCE,FOSTER,MOOSUP RIVER-TRIB,,,,,0,3.5,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
693,SLOCUM WOODS,,RI04486,,,-71.51072,41.52396,WASHINGTON,NORTH KINGSTOWN,CHIPUXET RIVER-TRIB,1993,I,,,0,18,0,0,0,,,,0,0,0,0,0,,,,,HIGH,GZA 2007,,Y,Y,Y,Y,Y,,Y,DS,,,,,,,N,
694,KOSZELA,,RI04487,,,-71.6995,41.68855,KENT,COVENTRY,BUCKS BROOK,,,,,0,9,0,0,9,,,,0,0,0,0,0,,,NA,,LOW,GZA MAP 2008 & RIDEM 2008 (RIDEM 2007-SIG),,Y,Y,N,N,N,,,W,,,,,,,N,
695,STUBBLE BROOK ROAD POND,,RI04488,,,-71.70229,41.63705,KENT,WEST GREENWICH,ACID FACTORY BROOK-TRIB,,,,,0,9,0,0,9,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
696,LEYDEN TREE FARM UPPER,,RI04489,,,-71.70439,41.64439,KENT,WEST GREENWICH,ACID FACTORY BROOK-TRIB,,,,,0,11.5,0,0,11.5,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
697,LEYDEN TREE FARM LOWER,,RI04490,,,-71.7032,41.64165,KENT,WEST GREENWICH,ACID FACTORY BROOK-TRIB,,,,,0,8,,0,8,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
698,GREENE,,RI04491,,,-71.7523,41.67014,KENT,COVENTRY,ROARING BROOK,,,,,0,12,,0,12,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
699,HOPKINS HOLLOW,,RI04492,,,-71.7532,41.6722,KENT,COVENTRY,ROARING BROOK-TRIB,,,,,0,6,,0,6,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
700,DUPONT,,RI04493,,,-71.60426,41.69994,KENT,COVENTRY,FLAT RIVER RESERVOIR-TRIB,,,,,0,,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
701,CONFREDA,,RI04494,,,-71.53596,41.75717,PROVIDENCE,CRANSTON,PAWTUXET RIVER NORTH BRANCH-TRIB,,,,,0,7,,0,7,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
702,SLATER PARK,,RI04495,,,-71.34381,41.87104,PROVIDENCE,PAWTUCKET,TEN MILE RIVER,,,,,0,6,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
703,SANDHILL,,RI04496,,,-71.45616,41.61943,WASHINGTON,NORTH KINGSTOWN,SAND HILL BROOK,,,,,0,5,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
704,SECRET LAKE,,RI04497,,,-71.47262,41.55709,WASHINGTON,NORTH KINGSTOWN,ANNAQUATUCKET RIVER-TRIB,,,,,0,9,,0,,,,,0,0,0,0,0,,,NA,,SIGNIFICANT,GZA MAP 2008,,Y,Y,Y,Y,Y,,Y,DS,,,,,,,N,
705,SECRET LAKE LOWER,,RI04498,,,-71.47245,41.55725,WASHINGTON,NORTH KINGSTOWN,ANNAQUATUCKET RIVER-TRIB,,,,,0,8,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
706,SIERSTORPFF,,RI04499,,,-71.49644,41.57703,WASHINGTON,NORTH KINGSTOWN,ANNAQUATUCKET RIVER,,,,,0,3,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
707,FACTORY MUTUAL RESEARCH CTR UPPER POND,,RI04173,,,-71.78236,41.88354,PROVIDENCE,GLOCESTER,SHADY OAK BROOK,1972,O,,"EARTH, MASONRY",350,,19,19,10,20,10,9,6,10,1,2,1115,0,750,LOW,,LOW,RIDEM 2006,,Y,Y,N,Y,N,SMALL,N,W,,,,,GLOCESTER,0,N,
708,SHADY LEA MILL,,RI04500,,,-71.46357,41.53373,WASHINGTON,NORTH KINGSTOWN,MATTATUXET RIVER,,,,,0,8,,0,,,,,0,0,0,0,0,,,NA,,HIGH,GZA MAP 2008,,Y,Y,Y,Y,Y,,Y,DS,,,,,,,N,
709,KETTLE HOLE,,RI04501,,,-71.48978,41.54741,WASHINGTON,NORTH KINGSTOWN,ANNAQUATUCKET RIVER-TRIB,,,,,0,10,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
710,SLOCUM ROAD UPPER,,RI04502,,,-71.51246,41.51794,WASHINGTON,NORTH KINGSTOWN,CHIPUXET RIVER-TRIB,,,,,0,6,,0,,,,,0,0,0,0,0,,,NA,,HIGH,GZA 2007,,Y,Y,Y,Y,Y,,Y,DS,,,,,,,N,
711,SLOCUM ROAD LOWER,,RI04503,,,-71.51493,41.51975,WASHINGTON,EXETER,CHIPUXET RIVER-TRIB,,,,,0,6.5,,0,,,,,0,0,0,0,0,,,NA,,LOW,GZA 2007 & RIDEM 2008,,Y,Y,N,N,N,,,W,,,,,,,N,
712,PENDAR ROAD,,RI04504,,,-71.47213,41.52976,WASHINGTON,NORTH KINGSTOWN,SOLVER SPRING LAKE-TRIB,,,,,0,5.5,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
713,WIGHTMANS CORNER,,RI04505,,,-71.53667,41.62066,KENT,EAST GREENWICH,FRENCHTOWN BROOK,,,,,0,5,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
714,EXETER COUNTRY CLUB,,RI04506,,,-71.5443,41.57254,WASHINGTON,EXETER,QUEEN RIVER,,,,,0,8.5,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
715,WILLIAM REYNOLDS ROAD POND,,RI04507,,,-71.54762,41.56416,WASHINGTON,EXETER,QUEEN RIVER,,,,,0,1.5,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
716,SHERMAN SHINGLE MILL UPPER,,RI04508,,,-71.60455259,41.56054468,WASHINGTON,EXETER,LOCKE BROOK,,,,,0,5,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
717,BAILEY,,RI04509,,,-71.64957,41.50947,WASHINGTON,RICHMOND,UNNAMED,,,,,0,3,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
718,TUG HOLLOW ROAD POND,,RI04510,,,-71.64453,41.5589,WASHINGTON,RICHMOND,BEAVER RIVER-TRIB,,,,,0,4,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
719,SODOM TRAIL LOWER,,RI04511,,,-71.58508,41.56629,WASHINGTON,EXETER,SODOM BROOK,,,,,0,9,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
720,ST JOSEPH CEMETERY,,RI04512,,,-71.64595,41.61121,KENT,WEST GREENWICH,UNNAMED,,,,,0,7,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
721,SPRING STREET POND,,RI04513,,,-71.75806,41.5215,WASHINGTON,HOPKINTON,MOSCOW BROOK,,,,,0,8,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
722,BROWNING MILL BYPASS POND,,RI04514,,,-71.69545,41.55513,WASHINGTON,EXETER,ROARING BROOK,,,,,0,4,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
723,HIDDEN OUTLET,,RI04515,,,-71.60734,41.50223,WASHINGTON,SOUTH KINGSTOWN,USQUEPAUG RIVER,,,,,0,7,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
724,VEILED OUTLET,,RI04516,,,-71.77801,41.46424,WASHINGTON,HOPKINTON,TOMAQUAG BROOK,,,,,0,1.5,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
725,TIN SHACK,,RI04517,,,-71.75627,41.87474,PROVIDENCE,GLOCESTER,PONAGANSET RESERVOIR-TRIB,,,,,0,4,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
726,GAVITT,,RI04518,,,-71.5985,41.52864,WASHINGTON,EXETER,RAKE FACTORY BROOK,,,,,0,7,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
727,BOWDISH LOWER,,RI04519,,,-71.78228,41.92377,PROVIDENCE,GLOCESTER,MARY BROWN BROOK,,,,,0,,0,0,0,,,,0,0,0,0,0,,,LOW,,HIGH,GZA MAP 2008 & RIDEM 2008 (RIDEM 2007-SIG),,Y,Y,Y,Y,Y,SMALL,Y,DS,,,,,GLOCESTER,,N,
728,FACTORY POND,,RI04520,,,-71.60152,41.38864,WASHINGTON,SOUTH KINGSTOWN,GREEN HILL POND-TRIB,,,,,0,6,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,CRMC,,,,,,,N,
729,PARTY SHACK POND,,RI04521,,,-71.60599,41.37953,WASHINGTON,SOUTH KINGSTOWN,GREEN HILL POND-TRIB,,,,,0,6.5,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,CRMC,,,,,,,N,
730,MOOREFIELD,,RI04522,,,-71.48687,41.49036,WASHINGTON,SOUTH KINGSTOWN,SAUGATUCKET RIVER,,,,,0,6,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
731,SWAMPY,,RI04523,,,-71.48743,41.44471,WASHINGTON,SOUTH KINGSTOWN,BREAKHEART BROOK,,,,,0,4.5,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,UNK,Y,N,N,N,,,W,,,,,,,N,
732,SPRAGUE POND LOWER,,RI04524,,,-71.46882,41.43522,WASHINGTON,NARRAGANSETT,CROOKED BROOK-TRIB,,,,,0,10,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,CRMC,,,,,,,N,
733,SPRAGUE POND,,RI04525,,,-71.47011,41.43406,WASHINGTON,NARRAGANSETT,CROOKED BROOK-TRIB,,,,,0,8,12,0,,,,,0,0,0,0,0,,,NA,,SIGNIFICANT,GZA MAP 2008,,Y,Y,Y,Y,Y,,Y,DS; CRMC,,,,,,,N,
734,RI FISH & GAME PROTECTIVE ASSOC #2,,RI04526,,,-71.68199,41.64392,KENT,WEST GREENWICH,NOOSENECK RIVER,,,,,0,11,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
735,BRIGGS POND LOWER,,RI04527,,,-71.76349,41.71756,KENT,COVENTRY,MOOSUP RIVER,,,,,0,12,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
736,BRIGGS POND UPPER,,RI04528,,,-71.76494,41.7177,KENT,COVENTRY,MOOSUP RIVER,,,,,0,11,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
737,JIM EVANS ROAD POND,,RI04529,,,-71.57855,41.89922,PROVIDENCE,SMITHFIELD,NINE FOOT BROOK,,,,,0,8,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
738,TEFFT POND,,RI04530,,,-71.37606,41.55054,NEWPORT,JAMESTOWN,UNNAMED,,,,,0,10,,0,,,,,0,0,0,0,0,,,NA,,LOW,RIDEM 2006,,Y,Y,N,N,N,,,W,,,,,,,N,
